"reason","phone","row_number","governorate","language","raw_preview"
"invalid_or_missing_phone",,"1146","Babil","kurdish","IQ060942 OpenStreetMap سوبرماركت العائلة Arabic-script unknown   Al-Aala Supermarket Babil بابل بابڵ Babil Retail & Shopping shop supermarket Private sector / economically relevant Private commercial    NO missing      0 Babil   32.474349 44.393688 h"
"invalid_or_missing_phone",,"1147","Babil","kurdish","IQ061208 OpenStreetMap سوق العلاوي Arabic-script unknown    Babil بابل بابڵ Babil Retail & Shopping shop convenience Private sector / economically relevant Private commercial    NO missing      0 Babil   32.478692 44.436202 https://www.google.com/map"
"invalid_or_missing_phone",,"1148","Babil","kurdish","IQ061217 OpenStreetMap سوق باب الحسين Arabic-script unknown    Babil بابل بابڵ Babil Retail & Shopping shop supermarket Private sector / economically relevant Private commercial    NO missing      0 Babil   32.481596 44.438601 https://www.google.com/"
"invalid_or_missing_phone",,"1149","Babil","kurdish","IQ061030 OpenStreetMap سي ماركت Arabic سي ماركت   Babil بابل بابڵ Babil Retail & Shopping shop supermarket Private sector / economically relevant Private commercial    NO missing      0 Babil   32.473957 44.425874 https://www.google.com/maps?q=32.473"
"invalid_or_missing_phone",,"1150","Babil","kurdish","IQ061439 OpenStreetMap سياحه عباس الشاعر Arabic-script unknown    Babil بابل بابڵ Babil Retail & Shopping shop sports Private sector / economically relevant Private commercial    NO missing      0 شارع سيد عبدالله, Babil شارع سيد عبدالله  32.391976 4"
"invalid_or_missing_phone",,"1152","Babil","kurdish","IQ060651 OpenStreetMap سيد زيد مول Mr.zaid mall Mixed   Mr.zaid mall Babil بابل بابڵ Babil Retail & Shopping shop mall Private sector / economically relevant Private commercial    NO missing      0 Babil   32.446238 44.394291 https://www.google.com/m"
"invalid_or_missing_phone",,"1153","Babil","kurdish","IQ061101 OpenStreetMap سيد ضياء مكتب الإخلاص Arabic-script unknown   Sincerity Office Sayed Dia Babil بابل بابڵ Babil Retail & Shopping shop books Private sector / economically relevant Private commercial    NO missing      0 Babil   32.477979 44.429"
"invalid_or_missing_phone",,"1154","Babil","kurdish","IQ060801 OpenStreetMap سيف الكهربائي Arabic-script unknown   Saif Electrician Babil بابل بابڵ Babil Retail & Shopping shop electronics Private sector / economically relevant Private commercial    NO missing      0 Babil   32.43406 44.457259 https://w"
"invalid_or_missing_phone",,"1155","Babil","kurdish","IQ060654 OpenStreetMap شارع المکاتب العسکری Kurdish/Sorani    Babil بابل بابڵ Babil Retail & Shopping shop bookmaker Private sector / economically relevant Private commercial    NO missing      0 Babil   32.446327 44.405372 https://www.google.com/map"
"invalid_or_missing_phone",,"1156","Babil","kurdish","IQ060712 OpenStreetMap شاملون ميديا Arabic-script unknown    Babil بابل بابڵ الحلة Retail & Shopping shop convenience Private sector / economically relevant Private commercial    NO missing      0 الحلة   32.440441 44.423901 https://www.google.com/ma"
"invalid_or_missing_phone",,"1157","Babil","kurdish","IQ061012 OpenStreetMap شركة CHF Mixed    Babil بابل بابڵ Babil Retail & Shopping shop pawnbroker Private sector / economically relevant Private commercial    NO missing      0 Babil   32.480272 44.410916 https://www.google.com/maps?q=32.4802720,44.41"
"invalid_or_missing_phone",,"1158","Babil","kurdish","IQ060865 OpenStreetMap شركة الاسد الماسي لتكنلوجيا المعلومات Arabic-script unknown    Babil بابل بابڵ الحلة Retail & Shopping shop convenience Private sector / economically relevant Private commercial    NO missing      0 الحلة   32.456628 44.426711 "
"invalid_or_missing_phone",,"1159","Babil","kurdish","IQ060896 OpenStreetMap شركة البعد الاول للكهربائيات Arabic-script unknown    Babil بابل بابڵ Babil Retail & Shopping shop electronics Private sector / economically relevant Private commercial    NO scientific_notation_damaged 9.65E+12     0 شارع الاس"
"invalid_or_missing_phone",,"1160","Baghdad","kurdish","IQ061429 OpenStreetMap شركة الرنا / فرع الاثار Arabic-script unknown    Babil بابل بابڵ Babil Retail & Shopping shop department_store Private sector / economically relevant Private commercial    NO missing      0 طريق حلة بغداد, Babil طريق حلة بغداد "
"invalid_or_missing_phone",,"1161","Babil","kurdish","IQ061434 OpenStreetMap شركة الرنا العالمية Arabic شركة الرنا العالمية   Babil بابل بابڵ Babil Retail & Shopping shop supermarket Private sector / economically relevant Private commercial    NO missing      0 Babil   32.4107 44.48278 https://www.googl"
"invalid_or_missing_phone",,"1162","Babil","kurdish","IQ061435 OpenStreetMap شركة الرنا العلميه Arabic-script unknown    Babil بابل بابڵ Babil Retail & Shopping shop department_store Private sector / economically relevant Private commercial    NO missing      0 Babil   32.410895 44.482231 https://www.go"
"invalid_or_missing_phone",,"1163","Babil","kurdish","IQ061428 OpenStreetMap شركة الرنا فرع الاثار Arabic شركة الرنا فرع الاثار   Babil بابل بابڵ Babil Retail & Shopping shop department_store Private sector / economically relevant Private commercial    NO missing      0 Babil   32.555204 44.44158 https:"
"invalid_or_missing_phone",,"1164","Babil","kurdish","IQ061200 OpenStreetMap شركة الفا للكهربائيات Arabic شركة الفا للكهربائيات  alfa company Babil بابل بابڵ Babil Retail & Shopping shop department_store Private sector / economically relevant Private commercial    NO scientific_notation_damaged 9.65E+12"
"invalid_or_missing_phone",,"1165","Babil","kurdish","IQ061351 OpenStreetMap شركة القمة الاولى KDD BABIL Arabic شركة القمة الاولى KDD BABIL   Babil بابل بابڵ Babil Retail & Shopping shop convenience Private sector / economically relevant Private commercial    NO scientific_notation_damaged 9.65E+12     "
"invalid_or_missing_phone",,"1166","Babil","kurdish","IQ060991 OpenStreetMap شركة القمة لتجارة المواد الغذائية Arabic شركة القمة لتجارة المواد الغذائية   Babil بابل بابڵ Babil Retail & Shopping shop supermarket Private sector / economically relevant Private commercial    NO scientific_notation_damaged 9"
"invalid_or_missing_phone",,"1167","Babil","kurdish","IQ061032 OpenStreetMap شركة المدى للتقسيط بابل Arabic-script unknown    Babil بابل بابڵ Babil Retail & Shopping shop department_store Private sector / economically relevant Private commercial    NO missing      0 شارع ٤٠, Babil شارع ٤٠  32.474668 44."
"invalid_or_missing_phone",,"1168","Babil","kurdish","IQ061033 OpenStreetMap شركة المدى للتقسيط حلة Arabic-script unknown  شارع 40  Babil بابل بابڵ Babil Retail & Shopping shop department_store Private sector / economically relevant Private commercial    NO missing      0 شارع ٤٠, Babil شارع ٤٠  32.4747"
"invalid_or_missing_phone",,"1169","Babil","kurdish","IQ060717 OpenStreetMap شركة گاله Kurdish/Sorani شركة گاله   Babil بابل بابڵ Babil Retail & Shopping shop supermarket Private sector / economically relevant Private commercial    NO missing      0 Babil  Sa-Th 07:30-04:30 32.439353 44.432347 https://w"
"invalid_or_missing_phone",,"1170","Babil","kurdish","IQ061150 OpenStreetMap شركه الفارس الذهبي Arabic-script unknown    Babil بابل بابڵ Babil Retail & Shopping shop outdoor Private sector / economically relevant Private commercial    NO missing      0 Babil   32.489092 44.430457 https://www.google.com/"
"invalid_or_missing_phone",,"1171","Babil","kurdish","IQ061410 OpenStreetMap صلاح الدين Arabic-script unknown    Babil بابل بابڵ Babil Retail & Shopping shop sports Private sector / economically relevant Private commercial    NO missing      0 Babil   32.516923 44.441712 https://www.google.com/maps?q=32"
"invalid_or_missing_phone",,"1172","Babil","kurdish","IQ061220 OpenStreetMap صياغة امير عجام Arabic-script unknown    Babil بابل بابڵ Babil Retail & Shopping shop jewelry Private sector / economically relevant Private commercial    NO missing      0 Babil   32.481557 44.437371 https://www.google.com/map"
"invalid_or_missing_phone",,"1173","Babil","kurdish","IQ061238 OpenStreetMap صيدلية مهند علوش Hl0084 Arabic صيدلية مهند علوش Hl0084   Babil بابل بابڵ Babil Retail & Shopping shop convenience Private sector / economically relevant Private commercial    NO missing      0 Babil   32.484268 44.438867 https:"
"invalid_or_missing_phone",,"1174","Babil","kurdish","IQ061406 OpenStreetMap عالم التقنية للهواتف الذكيه Arabic-script unknown    Babil بابل بابڵ Babil Retail & Shopping shop supermarket Private sector / economically relevant Private commercial    NO missing      0 منطقة البكرلي شارع 20, Babil منطقة الب"
"invalid_or_missing_phone",,"1175","Babil","kurdish","IQ061258 OpenStreetMap عديلي Arabic-script unknown    Babil بابل بابڵ Babil Retail & Shopping shop supermarket Private sector / economically relevant Private commercial    NO missing      0 Babil   32.486045 44.455097 https://www.google.com/maps?q=32"
"invalid_or_missing_phone",,"1176","Babil","kurdish","IQ060960 OpenStreetMap عراق البدر Arabic-script unknown    Babil بابل بابڵ Babil Retail & Shopping shop electronics Private sector / economically relevant Private commercial    NO missing      0 Babil   32.485712 44.399688 https://www.google.com/maps"
"invalid_or_missing_phone",,"1177","Babil","kurdish","IQ061117 OpenStreetMap عقيل الجبوري للألبسة الجاهزة Arabic-script unknown    Babil بابل بابڵ Babil Retail & Shopping shop clothes Private sector / economically relevant Private commercial    NO missing      0 Babil   32.490476 44.415049 https://www.g"
"invalid_or_missing_phone",,"1178","Babil","kurdish","IQ061086 OpenStreetMap عقيل فنتازياAqeel Fantasia Mixed   Aqeel Fantasia Babil بابل بابڵ Babil Retail & Shopping shop furniture Private sector / economically relevant Private commercial    NO missing      0 Babil   32.47772 44.424725 https://www.goog"
"invalid_or_missing_phone",,"1179","Babil","kurdish","IQ061472 OpenStreetMap علوة الشريعة للخضراوات والفواكه Arabic-script unknown   Oluwa Al-Sharia Fruits and Vegetables Babil بابل بابڵ Babil Retail & Shopping shop supermarket Private sector / economically relevant Private commercial    NO missing     "
"invalid_or_missing_phone",,"1180","Babil","kurdish","IQ060666 OpenStreetMap علوة بركات الحسين لبيع الفواكه والخضروات Arabic-script unknown   Oluwa Barakat Al-Hussain Fruits and Vegetables Babil بابل بابڵ Babil Retail & Shopping shop supermarket Private sector / economically relevant Private commercial "
"invalid_or_missing_phone",,"1181","Babil","kurdish","IQ061053 OpenStreetMap علي برغي Arabic-script unknown    Babil بابل بابڵ Babil Retail & Shopping shop hardware Private sector / economically relevant Private commercial    NO scientific_notation_damaged 9.65E+12     0 باب المشهد /شارع الحداده, Babil "
"invalid_or_missing_phone",,"1182","Babil","kurdish","IQ061467 OpenStreetMap علي حسين جواد Arabic-script unknown    Babil بابل بابڵ Babil Retail & Shopping shop supermarket Private sector / economically relevant Private commercial    NO missing      0 Babil   32.42858 44.481571 https://www.google.com/ma"
