"external_id","name","name_ar","name_en","name_ku","phone_number","whatsapp","governorate","governorate_ar","category","subcategory","address","city","website","email","facebook","instagram","description","latitude","longitude","rating","source"
"IQ014476","ابو يوسف لصيانة الجوال","","","abu usef Mobile maintenance","","","Baghdad","بغداد","shop","mobile_phone","البستان, Baghdad","Baghdad","","","","","","33.360688","44.328448","","OpenStreetMap"
"IQ014511","الشركه المباركه للاثاث","","almubaraka.company for furniture","الشركة المباركه للاثاث","","","Baghdad","بغداد","shop","furniture","شارع 14 رمضان, Baghdad","Baghdad","","mohamedjabbar782@gmail.com","","","","33.338404","44.33882","","OpenStreetMap"
"IQ014512","مكتب دبي للانترنيت","","","","","","Baghdad","بغداد","shop","electronics","بغداد","بغداد","","","","","","33.337417","44.3385","","OpenStreetMap"
"IQ014517","أسواق المنار","","","","","","Baghdad","بغداد","shop","convenience","بغداد","بغداد","","","","","","33.341528","44.335","","OpenStreetMap"
"IQ014521","اسواق و كرزات لوزان","اسواق و كرزات لوزان","","","","","Baghdad","بغداد","shop","supermarket","14 رمضان, Baghdad","Baghdad","","","","","","33.347","44.3402","","OpenStreetMap"
"IQ014522","مركز مهند الهندسي لصيانة السيارات","مركز مهند الهندسي لصيانة السيارات","","","","","Baghdad","بغداد","shop","car_repair","شارع 14 رمضان, Baghdad","Baghdad","","","","","","33.34653","44.339866","","OpenStreetMap"
"IQ014529","منتجات الباديه","","","","","","Baghdad","بغداد","shop","convenience","محلة 408, Baghdad","Baghdad","http://ldl88qpge@gmail.com","ldl88qpge@gmail.com","","","","33.347962","44.336005","","OpenStreetMap"
"IQ014533","علوه علي الصالح","","","","","","Baghdad","بغداد","shop","greengrocer","Baghdad","Baghdad","","07721088791zxn@gmail.com","","","","33.347197","44.343119","","OpenStreetMap"
"IQ014534","ثمار سنتر","","","","","","Baghdad","بغداد","shop","greengrocer","مدخل علي الصالح, Baghdad","Baghdad","","","","","","33.346102","44.344361","","OpenStreetMap"
"IQ014550","عادل التميمي 2","","","","","","Baghdad","بغداد","shop","car_repair","Baghdad","Baghdad","","","","","","33.354377","44.333882","","OpenStreetMap"
"IQ014575","مكتب الجوال لنصب كاميرات المراقبة والمنظومات الامنية","مكتب الجوال لنصب كاميرات المراقبة والمنظومات الامنية","","","","","Baghdad","بغداد","shop","convenience","شارع الربيع, Baghdad","Baghdad","","","","","","33.357937","44.333981","","OpenStreetMap"
"IQ014577","مطبعة تصميم للدعاية والاعلان","","","","","","Baghdad","بغداد","shop","copyshop","شارع الحرية الاولى, Baghdad","Baghdad","","","","","","33.355069","44.33028","","OpenStreetMap"
"IQ014604","كماليات اكس برو","","x-pro car accessories","","","","Baghdad","بغداد","shop","car","شارع مطار المثنى, Baghdad","Baghdad","","","","","","33.357591","44.337986","","OpenStreetMap"
"IQ014605","سنتر الكاظمية","سنتر الكاظمية","","","","","Baghdad","بغداد","shop","mobile_phone","ساحة عدن, بغداد","بغداد","","","","","","33.360623","44.335268","","OpenStreetMap"
"IQ014614","افران صمون ومعجنات الزبيدي","","","","","","Baghdad","بغداد","shop","bakery","Baghdad","Baghdad","","","","","","33.35437","44.351537","","OpenStreetMap"
"IQ014618","العمدة مول","العمدة مول","","","","","Baghdad","بغداد","shop","supermarket","الامام موسى, Baghdad","Baghdad","","","","","","33.3551","44.3547","","OpenStreetMap"
"IQ014619","عنتاب٢","","","","","","Baghdad","بغداد","shop","confectionery","شارع جامع براثا, Baghdad","Baghdad","","","","","","33.355231","44.354455","","OpenStreetMap"
"IQ014629","مركز فلورنس للموبايل","مركز فلورنس للموبايل","","","","","Baghdad","بغداد","shop","mobile_phone","شارع التجاري, Baghdad","Baghdad","","alialaany4@gmail.com","","","","33.257128","44.355267","","OpenStreetMap"
"IQ014644","مجمع السندباد","مجمع السندباد","Al Sandabad","Al sandbad","","","Baghdad","بغداد","shop","department_store","شارع المصافي, Baghdad","Baghdad","","snanadnan18@gmail.com","","","","33.257063","44.370792","","OpenStreetMap"
"IQ014645","انس للاحذية والحقائب","","","","","","Baghdad","بغداد","shop","shoes","Baghdad","Baghdad","","aljebury43@gmail.com","","","","33.258304","44.368878","","OpenStreetMap"
"IQ014647","شركة احلى جو لملطفات الجو والعطور","","","","","","Baghdad","بغداد","shop","perfumery","604-61, Baghdad","Baghdad","https://ahlajawiq.com","","","","","33.281973","44.358402","","OpenStreetMap"
"IQ014653","asz","asz","asz","","","","Baghdad","بغداد","shop","clothes","شارع 20, Baghdad","Baghdad","","","","","","33.259231","44.382202","","OpenStreetMap"
"IQ014655","Osama Alrawi","","","","","","Baghdad","بغداد","shop","herbalist","Nafaq Alshurtah 618-20-3, Baghdad","Baghdad","","","","","","33.256778","44.387673","","OpenStreetMap"
"IQ014671","مركز المدار لصيانة وبيع الاجهزه النقاله","مركز المدار لصيانة وبيع الاجهزه النقاله","","","","","Baghdad","بغداد","shop","electronics","Baghdad","Baghdad","http://www.facebook.com/almadarmobile","orbit_center@yahoo.com","","","","33.305505","44.366518","","OpenStreetMap"
"IQ014673","Twenty 27 seven","Twenty 27 seven","Twenty 27 seven","","","","Baghdad","بغداد","shop","shoes","Baghdad","Baghdad","","","","","","33.305051","44.367358","","OpenStreetMap"
"IQ014675","ماتركس للاتصالات","ماتركس للاتصالات","Matrix","","","","Baghdad","بغداد","shop","mobile_phone","الحارثية, Baghdad","Baghdad","","matrixco30@yahoo.com","","","","33.306854","44.366977","","OpenStreetMap"
"IQ014677","بيت العدد","","HOME TOOLS","","","","Baghdad","بغداد","shop","electronics","Al Kindi Street, Baghdad","Baghdad","","","","","","33.303325","44.367721","","OpenStreetMap"
"IQ014682","رغيف الكندي","","","","","","Baghdad","بغداد","shop","bakery","شارع الكندي, Baghdad","Baghdad","","","","","","33.302144","44.367204","","OpenStreetMap"
"IQ014694","كيك فانيلا","كيك فانيلا","","","","","Baghdad","بغداد","shop","confectionery","Baghdad","Baghdad","","","","","","33.288704","44.385972","","OpenStreetMap"
"IQ014697","أردونك","أردونك","Ardunic","","","","Baghdad","بغداد","shop","radiotechnics","Baghdad","Baghdad","https://www.ardunic.com/","ardunic@gmail.com","https://www.facebook.com/ardunic","https://www.instagram.com/ardunic.inc","An Iraqi E-commerce platform for all kinds of Electronic hardware, components, Robotic, mechanical parts, 3D printing, DIY products, drones and RC, planes Industrial Plug and Play Solutions.","33.284945","44.385066","","OpenStreetMap"
"IQ014705","شركة العلياء للسفر والسياحة","شركة العلياء للسفر والسياحة","","","","","Baghdad","بغداد","shop","travel_agency","Baghdad","Baghdad","","","","","","33.291482","44.392434","","OpenStreetMap"
"IQ014707","A&M","","","","","","Baghdad","بغداد","shop","convenience","بغداد","بغداد","","","","","","33.289967","44.38931","","OpenStreetMap"
"IQ014712","مكتب طيران ناس السعودي","مكتب طيران ناس السعودي","FlyNas Airlines","","","","Baghdad","بغداد","shop","travel_agency","شارع خالد بن الوليد, Baghdad","Baghdad","","","","fly_alnas","","33.284905","44.397579","","OpenStreetMap"
"IQ014717","حلاقة علي الربيعي(دار الأناقة)","حلاقة علي الربيعي(دار الأناقة)","","","","","Baghdad","بغداد","shop","beauty","شارع الجامعة, Baghdad","Baghdad","","","","","","33.285612","44.400877","","OpenStreetMap"
"IQ014723","أسواق الحسن","أسواق الحسن","Al-hasan Market;Alhasan Markets","","","","Baghdad","بغداد","shop","supermarket","الكرادة داخل . الزوية, Baghdad","Baghdad","","","","","","33.291891","44.396187","","OpenStreetMap"
"IQ014727","قرطاسية اليوسف","قرطاسية اليوسف","Alyousif stationery","","","","Baghdad","بغداد","shop","stationery","Baghdad","Baghdad","","","","","","33.293444","44.405041","","OpenStreetMap"
"IQ014734","منارة لبنان","","Manarat Lubnan","","","","Baghdad","بغداد","shop","bakery","شارع ابو طيارة, Baghdad","Baghdad","","","","","","33.256881","44.408021","","OpenStreetMap"
"IQ014742","اي لاهوي مول العراق","اي لاهوي مول العراق","","","","","Baghdad","بغداد","shop","variety_store","Baghdad","Baghdad","","","","","","33.265591","44.415982","","OpenStreetMap"
"IQ014743","اسواق سعد","","","","","","Baghdad","بغداد","shop","convenience","بغداد","بغداد","","","","","","33.259972","44.420667","","OpenStreetMap"
"IQ014750","ورشة الدوره لاضافة منظومات الغاز للسيارات","","","","","","Baghdad","بغداد","shop","car_repair","سريع الدورة, Baghdad","Baghdad","","","","","","33.27358","44.43895","","OpenStreetMap"
"IQ014764","المختار سنتر","المختار سنتر","Al Mukhtar Center","","","","Baghdad","بغداد","shop","furniture","Baghdad","Baghdad","","","","","","33.290072","44.410862","","OpenStreetMap"
"IQ014767","كماليات سيارات","","هشام كماليات","","","","Baghdad","بغداد","shop","sports","Baghdad","Baghdad","","","","","","33.29084","44.408586","","OpenStreetMap"
"IQ014771","زويا للحقائب والاحذية","","zoya bag&shoes","","","","Baghdad","بغداد","shop","clothes","كرادة خارج, Baghdad","Baghdad","","hussein.falah80@yahoo.com","","","","33.290835","44.41107","","OpenStreetMap"
"IQ014774","الوكيل","","","","","","Baghdad","بغداد","shop","car_parts","Baghdad","Baghdad","","","","","","33.29419","44.407911","","OpenStreetMap"
"IQ014786","فور كي ماركت - 4k Market","","","","","","Baghdad","بغداد","shop","clothes","Baghdad","Baghdad","","","https://www.facebook.com/market4k1/","","","33.29299","44.408146","","OpenStreetMap"
"IQ014790","حلويات ابو رافل","حلويات ابو رافل","","","","","Baghdad","بغداد","shop","confectionery","كرادة خارج, Baghdad","Baghdad","","","","","","33.2923","44.4168","","OpenStreetMap"
"IQ014802","شركة العروش (BMW)","","","","","","Baghdad","بغداد","shop","car","شارع عرصات الهندية, Baghdad","Baghdad","https://www.bmw-iraq.com/","","","","","33.290571","44.420212","","OpenStreetMap"
"IQ014810","اسواق مصطفى الاورزدي","","","","","","Baghdad","بغداد","shop","convenience","بغداد","بغداد","","","","","","33.294083","44.417","","OpenStreetMap"
"IQ014815","شركة ارض الخوالي لمعالجة المياه","شركة ارض الخوالي لمعالجة المياه","company Ard alkhawali for treatment water","","","","Baghdad","بغداد","shop","hardware","al attar St., Baghdad","Baghdad","https://www.alkhawali-iq.com/","","","","","33.294678","44.423873","","OpenStreetMap"
"IQ014819","المركز السوري لتجارة الكهربائيات","المركز السوري لتجارة الكهربائيات","Syrian Center","Navensa Sûrî","","","Baghdad","بغداد","shop","convenience","كراده خارج, Baghdad","Baghdad","http://www.icone-tech.com","syrian.center80@gmail.com","","","","33.295231","44.424829","","OpenStreetMap"
"IQ014821","شركة قمة مدار الساعة للبيع بالقساط Miraco","","Miraco","","","","Baghdad","بغداد","shop","electronics","Karada Kharij, Baghdad","Baghdad","","alqamaco@gmail.com","","","","33.294501","44.422559","","OpenStreetMap"
"IQ014833","معرض الطحان","","","","","","Baghdad","بغداد","shop","electronics","كرادة خارج, Baghdad","Baghdad","https://m.facebook.com/pages/category/Hardware-Store/معرض-الطحان-352524201442538/","emo_star_89@yahoo.com","","","","33.29376","44.4206","","OpenStreetMap"
"IQ014834","برج الامراء ايستار","برج الامراء ايستار","burjalomraa istar","","","","Baghdad","بغداد","shop","electronics","Baghdad","Baghdad","http://istar-burjalomraa.com","burjalomraa@yahoo.com","","","","33.295201","44.424377","","OpenStreetMap"
"IQ014849","اطياب الشيخ بغداد ATYAB AL-SHEEKH","","","","","","Baghdad","بغداد","shop","perfumery","929-15, بغداد","بغداد","","","","","","33.294962","44.430613","","OpenStreetMap"
"IQ014854","مركز صالون روسم تاتو فرع الكراده","","Rawsam Tattoo","","","","Baghdad","بغداد","shop","tattoo","كرادة داخل, Baghdad","Baghdad","","","","","","33.296973","44.418698","","OpenStreetMap"
